timestamp,deletions,insertions,reads,updates
1596265633,877992041,927184906,8222274237,6415037443
1596265634,877992041,927184925,8222274756,6415037962
1596265635,877992041,927184950,8222275255,6415038461
1596265636,877992041,927185487,8222275612,6415038818
1596265637,877992041,927186376,8222275858,6415039064
1596265638,877992041,927187277,8222276136,6415039342
1596265639,877992041,927188076,8222276422,6415039628
1596265640,877992041,927188832,8222276687,6415039893
1596265641,877992041,927189762,8222276913,6415040119
1596265642,877992041,927190689,8222277129,6415040335
1596265643,877992041,927191628,8222277332,6415040538
1596265645,877992041,927192545,8222277514,6415040720
1596265646,877992041,927193528,8222277675,6415040881
1596265647,877992041,927194490,8222277896,6415041102
1596265648,877992041,927195473,8222278069,6415041275
1596265649,877992041,927196459,8222278232,6415041438
1596265650,877992041,927197336,8222278493,6415041699
1596265651,877992041,927198255,8222278713,6415041919
1596265652,877992041,927199115,8222278994,6415042200
1596265653,877992041,927199949,8222279328,6415042534
1596265654,877992041,927200368,8222280052,6415043258
1596265655,877992041,927200455,8222280471,6415043677
1596265656,877992041,927200542,8222280913,6415044119
1596265657,877992041,927200577,8222281387,6415044593
1596265658,877992041,927200600,8222281853,6415045059
1596265659,877992041,927200647,8222282306,6415045512
1596265660,877992041,927200684,8222282780,6415045986
1596265661,877992041,927200726,8222283256,6415046462
1596265662,877992041,927200782,8222283730,6415046936
1596265663,877992041,927200807,8222284204,6415047410
1596265664,877992041,927200825,8222284662,6415047868
1596265665,877992041,927200858,8222285126,6415048332
1596265666,877992041,927200890,8222285593,6415048799
1596265667,877992041,927200931,8222286060,6415049266
1596265668,877992041,927200964,8222286537,6415049743
1596265669,877992041,927201000,8222287013,6415050219
1596265670,877992041,927201029,8222287488,6415050694
1596265671,877992041,927201072,8222287968,6415051173
1596265672,877992041,927201104,8222288445,6415051651
1596265673,877992041,927201120,8222288924,6415052130
1596265674,877992041,927201135,8222289401,6415052607
1596265675,877992041,927201152,8222289836,6415053042
1596265676,877992041,927201195,8222290249,6415053455
1596265677,877992041,927201229,8222290655,6415053861
1596265678,877992041,927201257,8222291075,6415054281
1596265679,877992041,927201279,8222291488,6415054694
1596265680,877992041,927201301,8222291911,6415055117
1596265681,877992041,927201346,8222292164,6415055370
1596265682,877992041,927201377,8222292386,6415055592
1596265683,877992041,927201420,8222292619,6415055825
1596265684,877992041,927201458,8222292927,6415056133
1596265685,877992041,927201484,8222293194,6415056400
1596265686,877992041,927201517,8222293611,6415056817
1596265687,877992041,927201552,8222294113,6415057319
1596265688,877992041,927201572,8222294599,6415057805
1596265689,877992041,927201583,8222295060,6415058266
1596265690,877992041,927201604,8222295526,6415058732
1596265691,877992041,927201641,8222296053,6415059259
1596265692,877992041,927201678,8222296593,6415059799
1596265693,877992041,927201716,8222297259,6415060465
1596265694,877992041,927201750,8222297918,6415061124
1596265695,877992041,927201783,8222298485,6415061691
1596265696,877992041,927201818,8222299024,6415062230
1596265697,877992041,927201840,8222299583,6415062789
1596265698,877992041,927201876,8222300135,6415063341
1596265699,877992041,927201900,8222300658,6415063864
1596265700,877992041,927201929,8222301181,6415064387
1596265701,877992041,927201955,8222301729,6415064935
1596265702,877992041,927201979,8222302298,6415065504
1596265703,877992041,927202009,8222302843,6415066049
1596265704,877992041,927202048,8222303380,6415066586
1596265705,877992041,927202073,8222303917,6415067123
1596265706,877992041,927202116,8222304461,6415067667
1596265707,877992041,927202148,8222305003,6415068209
1596265708,877992041,927202178,8222305572,6415068778
1596265709,877992041,927202210,8222306110,6415069316
1596265710,877992041,927202234,8222306566,6415069772
1596265711,877992041,927202259,8222307033,6415070239
1596265712,877992041,927202286,8222307478,6415070684
1596265713,877992041,927202329,8222307953,6415071159
1596265714,877992041,927202356,8222308386,6415071592
1596265715,877992041,927202395,8222308837,6415072043
1596265716,877992041,927202412,8222309267,6415072473
1596265717,877992041,927202435,8222309596,6415072802
1596265718,877992041,927202459,8222309883,6415073089
1596265719,877992041,927202479,8222310198,6415073404
1596265720,877992041,927202503,8222310482,6415073688
1596265721,877992041,927202539,8222310806,6415074012
1596265722,877992041,927202572,8222311189,6415074395
1596265723,877992041,927202591,8222311716,6415074922
1596265724,877992041,927202613,8222312211,6415075417
1596265725,877992041,927202648,8222312663,6415075869
1596265726,877992041,927202678,8222313167,6415076373
1596265727,877992041,927202706,8222313600,6415076806
1596265728,877992041,927202757,8222314258,6415077464
1596265729,877992041,927202796,8222314965,6415078170
1596265730,877992041,927202824,8222315490,6415078696
1596265731,877992041,927202850,8222316042,6415079248
1596265732,877992041,927202897,8222316593,6415079799
1596265733,877992041,927202929,8222317110,6415080316
1596265734,877992041,927202964,8222317628,6415080834
1596265735,877992041,927203000,8222318155,6415081361
1596265736,877992041,927203061,8222318690,6415081896
1596265737,877992041,927203100,8222319253,6415082459
1596265738,877992041,927203146,8222319810,6415083016
1596265739,877992041,927203192,8222320306,6415083512
1596265740,877992041,927203235,8222320874,6415084080
1596265741,877992041,927203278,8222321417,6415084623
1596265742,877992041,927203311,8222321954,6415085160
1596265743,877992041,927203355,8222322484,6415085690
1596265744,877992041,927203414,8222323020,6415086226
1596265745,877992041,927203468,8222323573,6415086779
1596265746,877992041,927203509,8222324076,6415087282
1596265747,877992041,927203551,8222324533,6415087739
1596265748,877992041,927203595,8222324975,6415088181
1596265749,877992041,927203619,8222325421,6415088627
1596265750,877992041,927203641,8222325857,6415089063
1596265751,877992041,927203668,8222326327,6415089533
1596265752,877992041,927203692,8222326673,6415089879
1596265753,877992041,927203715,8222326927,6415090133
1596265754,877992041,927203732,8222327170,6415090376
1596265755,877992041,927203768,8222327407,6415090613
1596265756,877992041,927203797,8222327647,6415090853
1596265757,877992041,927203821,8222327879,6415091085
1596265758,877992041,927203857,8222328212,6415091418
1596265759,877992041,927203892,8222328653,6415091859
1596265760,877992041,927203930,8222329089,6415092295
1596265761,877992041,927203958,8222329537,6415092743
1596265762,877992041,927203999,8222329984,6415093190
1596265763,877992041,927204039,8222330502,6415093708
1596265764,877992041,927204057,8222331085,6415094291
1596265765,877992041,927204075,8222331705,6415094911
1596265766,877992041,927204094,8222332327,6415095533
1596265767,877992041,927204116,8222332956,6415096162
1596265768,877992041,927204140,8222333517,6415096723
1596265769,877992041,927204146,8222334028,6415097234
1596265770,877992041,927204184,8222334557,6415097763
1596265771,877992041,927204211,8222335061,6415098267
1596265772,877992041,927204232,8222335577,6415098783
1596265773,877992041,927204255,8222336100,6415099306
1596265774,877992041,927204303,8222336615,6415099821
1596265775,877992041,927204320,8222337125,6415100331
1596265776,877992041,927204332,8222337634,6415100840
1596265777,877992041,927204375,8222338153,6415101359
1596265778,877992041,927204419,8222338666,6415101872
1596265779,877992041,927204438,8222339180,6415102386
1596265780,877992041,927204466,8222339705,6415102911
1596265781,877992041,927204493,8222340181,6415103387
1596265782,877992041,927204537,8222340628,6415103834
1596265783,877992041,927204590,8222341067,6415104273
1596265784,877992041,927204642,8222341504,6415104710
1596265785,877992041,927204695,8222341934,6415105140
1596265786,877992041,927204745,8222342337,6415105543
1596265787,877992041,927204764,8222342595,6415105801
1596265788,877992041,927204792,8222342851,6415106057
1596265789,877992041,927204825,8222343103,6415106309
1596265790,877992041,927204851,8222343344,6415106550
1596265791,877992041,927204873,8222343587,6415106793
1596265792,877992041,927204905,8222343841,6415107047
1596265793,877992041,927204937,8222344224,6415107430
1596265794,877992041,927204958,8222344682,6415107888
1596265795,877992041,927204983,8222345107,6415108313
1596265796,877992041,927205004,8222345542,6415108748
1596265797,877992041,927205035,8222345972,6415109178
1596265798,877992041,927205067,8222346562,6415109768
1596265799,877992041,927205100,8222347207,6415110413
1596265800,877992041,927205127,8222347819,6415111025
1596265801,877992041,927205149,8222348414,6415111620
1596265802,877992041,927205167,8222349016,6415112222
1596265803,877992041,927205211,8222349575,6415112781
1596265804,877992041,927205260,8222350085,6415113291
1596265805,877992041,927205292,8222350602,6415113808
1596265806,877992041,927205323,8222351127,6415114333
1596265807,877992041,927205366,8222351634,6415114840
1596265808,877992041,927205396,8222352149,6415115355
1596265809,877992041,927205421,8222352679,6415115885
1596265810,877992041,927205449,8222353194,6415116400
1596265811,877992041,927205478,8222353745,6415116951
1596265812,877992041,927205509,8222354256,6415117462
1596265813,877992041,927205544,8222354773,6415117979
1596265814,877992041,927205572,8222355287,6415118493
1596265815,877992041,927205615,8222355813,6415119019
1596265816,877992041,927205659,8222356288,6415119494
1596265817,877992041,927205694,8222356727,6415119933
1596265818,877992041,927205732,8222357160,6415120366
1596265819,877992041,927205761,8222357596,6415120802
1596265820,877992041,927205789,8222358033,6415121239
1596265821,877992041,927205818,8222358405,6415121611
1596265822,877992041,927205844,8222358653,6415121859
1596265823,877992041,927205869,8222358905,6415122111
1596265824,877992041,927205897,8222359164,6415122370
1596265825,877992041,927205917,8222359407,6415122613
1596265826,877992041,927205934,8222359639,6415122845
1596265827,877992041,927205952,8222359886,6415123092
1596265828,877992041,927205971,8222360312,6415123518
1596265829,877992041,927206007,8222360774,6415123980
1596265830,877992041,927206058,8222361257,6415124463
1596265831,877992041,927206079,8222361693,6415124899
1596265832,877992041,927206102,8222362109,6415125315
1596265833,877992041,927206133,8222362539,6415125745
1596265834,877992041,927206180,8222363122,6415126328
1596265835,877992041,927206201,8222363755,6415126961
1596265836,877992041,927206230,8222364387,6415127593
1596265837,877992041,927206259,8222365026,6415128232
1596265839,877992041,927206287,8222365563,6415128769
1596265840,877992041,927206319,8222366083,6415129289
1596265841,877992041,927206339,8222366618,6415129824
1596265842,877992041,927206365,8222367128,6415130334
1596265843,877992041,927206398,8222367649,6415130855
1596265844,877992041,927206428,8222368163,6415131369
1596265845,877992041,927206451,8222368688,6415131894
1596265846,877992041,927206490,8222369204,6415132410
1596265847,877992041,927206524,8222369723,6415132929
1596265848,877992041,927206552,8222370238,6415133444
1596265849,877992041,927206586,8222370764,6415133970
1596265850,877992041,927206615,8222371282,6415134488
1596265851,877992041,927206629,8222371795,6415135001
1596265852,877992041,927206654,8222372233,6415135439
1596265853,877992041,927206683,8222372671,6415135877
1596265854,877992041,927206713,8222373103,6415136309
1596265855,877992041,927206734,8222373540,6415136746
1596265856,877992041,927206751,8222373977,6415137183
1596265857,877992041,927206786,8222374410,6415137616
1596265858,877992041,927206809,8222374692,6415137898
1596265859,877992041,927206824,8222374936,6415138142
1596265860,877992041,927206851,8222375178,6415138384
1596265861,877992041,927206908,8222375425,6415138631
1596265862,877992041,927206922,8222375651,6415138857
1596265863,877992041,927206961,8222375976,6415139182
1596265864,877992041,927207002,8222376434,6415139640
1596265865,877992041,927207047,8222376876,6415140082
1596265866,877992041,927207073,8222377320,6415140526
1596265867,877992041,927207353,8222377748,6415140954
1596265868,877992041,927207391,8222378165,6415141371
1596265869,877992041,927207440,8222378635,6415141841
1596265870,877992041,927207461,8222379274,6415142480
1596265871,877992041,927207480,8222379907,6415143113
1596265872,877992041,927207532,8222380552,6415143758
1596265873,877992041,927207782,8222381128,6415144334
1596265874,877992041,927207801,8222381640,6415144846
1596265875,877992041,927207834,8222382170,6415145376
1596265876,877992041,927207874,8222382687,6415145893
1596265877,877992041,927207910,8222383212,6415146418
1596265878,877992041,927208018,8222383725,6415146931
1596265879,877992041,927208223,8222384223,6415147429
1596265880,877992041,927208269,8222384735,6415147941
1596265881,877992041,927208286,8222385252,6415148458
1596265882,877992041,927208303,8222385776,6415148982
1596265883,877992041,927208360,8222386242,6415149448
1596265884,877992041,927208604,8222386638,6415149844
1596265885,877992041,927208618,8222387076,6415150282
1596265886,877992041,927208645,8222387367,6415150573
1596265887,877992041,927208681,8222387632,6415150838
1596265888,877992041,927208722,8222387878,6415151084
1596265889,877992041,927208809,8222388118,6415151324
1596265890,877992041,927208978,8222388376,6415151582
1596265891,877992041,927208998,8222388629,6415151835
1596265892,877992041,927209026,8222388679,6415151885
1596265893,877992041,927209076,8222388732,6415151938
1596265894,877992041,927209114,8222388788,6415151994
1596265895,877992041,927209161,8222388837,6415152043
1596265896,877992041,927209171,8222388869,6415152075
1596265897,877992041,927209208,8222388923,6415152129
1596265898,877992041,927209227,8222389027,6415152233
1596265899,877992041,927209256,8222389277,6415152483
1596265900,877992041,927209268,8222389521,6415152727
1596265901,877992041,927209282,8222389768,6415152974
1596265902,877992041,927209311,8222390077,6415153283
1596265903,877992041,927209335,8222390546,6415153752
1596265904,877992041,927209352,8222390991,6415154197
1596265905,877992041,927209373,8222391442,6415154648
1596265906,877992041,927209389,8222391897,6415155103
1596265907,877992041,927209425,8222392353,6415155559
1596265908,877992041,927209452,8222392806,6415156012
1596265909,877992041,927209505,8222393278,6415156484
1596265910,877992041,927209562,8222393733,6415156939
1596265911,877992041,927209582,8222394185,6415157391
1596265912,877992041,927209608,8222394631,6415157837
1596265913,877992041,927209631,8222395067,6415158273
1596265914,877992041,927209647,8222395500,6415158706
1596265915,877992041,927209659,8222395934,6415159140
1596265916,877992041,927209670,8222396377,6415159583
1596265917,877992041,927209695,8222396828,6415160034
1596265918,877992041,927209721,8222397067,6415160273
1596265919,877992041,927209736,8222397307,6415160513
1596265920,877992041,927209763,8222397550,6415160756
1596265921,877992041,927209792,8222397796,6415161002
1596265922,877992041,927209817,8222397842,6415161048
1596265923,877992041,927209843,8222397869,6415161075
1596265924,877992041,927209902,8222397927,6415161133
1596265925,877992041,927209954,8222397975,6415161181
1596265926,877992041,927209967,8222398012,6415161218
1596265927,877992041,927209984,8222398055,6415161261
1596265928,877992041,927210003,8222398098,6415161304
1596265929,877992041,927210033,8222398328,6415161534
1596265930,877992041,927210055,8222398581,6415161787
1596265931,877992041,927210079,8222398819,6415162025
1596265932,877992041,927210106,8222399107,6415162313
1596265933,877992041,927210127,8222399560,6415162766
1596265934,877992041,927210146,8222400023,6415163229
1596265935,877992041,927210178,8222400491,6415163697
1596265936,877992041,927210224,8222400958,6415164164
1596265937,877992041,927210266,8222401422,6415164628
1596265938,877992041,927210315,8222401886,6415165092
1596265939,877992041,927210364,8222402346,6415165552
1596265940,877992041,927210407,8222402791,6415165997
1596265941,877992041,927210430,8222403236,6415166442
1596265942,877992041,927210445,8222403670,6415166876
1596265943,877992041,927210468,8222404110,6415167316
1596265944,877992041,927210478,8222404547,6415167753
1596265945,877992041,927210494,8222404994,6415168200
1596265946,877992041,927210516,8222405438,6415168644
1596265947,877992041,927210535,8222405901,6415169107
1596265948,877992041,927210567,8222406287,6415169493
1596265949,877992041,927210587,8222406510,6415169716
1596265950,877992041,927210621,8222406777,6415169983
1596265951,877992041,927210659,8222407028,6415170234
1596265952,877992041,927210717,8222407237,6415170443
1596265953,877992043,927210773,8222407307,6415170511
1596265954,877992046,927210806,8222407392,6415170593
1596265955,877992047,927210861,8222407470,6415170670
1596265956,877992047,927210888,8222407560,6415170760
1596265957,877992050,927210920,8222407646,6415170843
1596265958,877992051,927210946,8222407742,6415170938
1596265959,877992053,927210980,8222407842,6415171036
1596265960,877992053,927211009,8222408072,6415171266
1596265961,877992057,927211025,8222408352,6415171542
1596265962,877992057,927211044,8222408621,6415171811
1596265963,877992058,927211073,8222408953,6415172141
1596265964,877992060,927211109,8222409255,6415172442
1596265965,877992063,927211144,8222409716,6415172900
1596265966,877992064,927211201,8222410204,6415173387
1596265967,877992064,927211238,8222410704,6415173887
1596265968,877992066,927211298,8222411166,6415174347
1596265969,877992069,927211330,8222411640,6415174818
1596265970,877992070,927211367,8222412126,6415175303
1596265971,877992070,927211385,8222412554,6415175731
1596265972,877992071,927211397,8222413014,6415176190
1596265973,877992076,927211423,8222413486,6415176657
1596265974,877992076,927211450,8222413942,6415177113
1596265975,877992076,927211472,8222414389,6415177560
1596265976,877992080,927211489,8222414820,6415177987
1596265977,877992081,927211516,8222415284,6415178450
1596265978,877992082,927211555,8222415733,6415178898
1596265979,877992082,927211571,8222416193,6415179358
1596265980,877992087,927211600,8222416569,6415179729
1596265981,877992087,927211632,8222416837,6415179997
1596265982,877992087,927211670,8222417078,6415180238
1596265983,877992088,927211721,8222417333,6415180492
1596265984,877992093,927211742,8222417593,6415180747
1596265985,877992093,927211770,8222417718,6415180872
1596265986,877992093,927211798,8222417742,6415180896
1596265987,877992094,927211837,8222417773,6415180926
1596265988,877992099,927211875,8222417854,6415181002
1596265989,877992099,927211903,8222417926,6415181074
1596265990,877992099,927211923,8222417961,6415181109
1596265991,877992101,927211937,8222418138,6415181284
1596265992,877992104,927211963,8222418461,6415181604
1596265993,877992105,927211993,8222418727,6415181869
1596265994,877992106,927212008,8222418956,6415182097
1596265995,877992107,927212027,8222419232,6415182372
1596265996,877992110,927212075,8222419628,6415182765
1596265997,877992110,927212110,8222420116,6415183253
1596265998,877992112,927212158,8222420616,6415183751
1596265999,877992114,927212194,8222421083,6415184216
1596266000,877992116,927212225,8222421563,6415184694
1596266001,877992116,927212248,8222422032,6415185163
1596266002,877992118,927212268,8222422515,6415185644
1596266003,877992120,927212306,8222423000,6415186127
1596266004,877992122,927212345,8222423434,6415186559
1596266005,877992122,927212368,8222423898,6415187023
1596266006,877992124,927212396,8222424364,6415187487
1596266007,877992127,927212430,8222424812,6415187932
1596266008,877992128,927212457,8222425272,6415188391
1596266009,877992129,927212493,8222425757,6415188875
1596266010,877992130,927212528,8222426203,6415189320
1596266011,877992132,927212569,8222426530,6415189645
1596266012,877992134,927212604,8222426796,6415189909
1596266013,877992135,927212640,8222427066,6415190178
1596266014,877992136,927212673,8222427333,6415190444
1596266015,877992138,927212685,8222427586,6415190695
1596266016,877992140,927212718,8222427808,6415190915
1596266017,877992141,927212745,8222427866,6415190972
1596266018,877992142,927212780,8222427936,6415191041
1596266019,877992145,927212818,8222428018,6415191120
1596266020,877992145,927212831,8222428097,6415191199
1596266021,877992147,927212848,8222428186,6415191286
1596266022,877992147,927212872,8222428265,6415191365
1596266023,877992151,927212901,8222428371,6415191467
1596266024,877992152,927212938,8222428649,6415191744
1596266025,877992153,927212962,8222428928,6415192022
1596266026,877992154,927212987,8222429213,6415192306
1596266027,877992156,927213010,8222429488,6415192579
1596266028,877992157,927213038,8222429766,6415192856
1596266029,877992159,927213073,8222430171,6415193259
1596266030,877992161,927213101,8222430653,6415193739
1596266031,877992162,927213142,8222431154,6415194239
1596266032,877992162,927213161,8222431652,6415194737
1596266034,877992165,927213207,8222432141,6415195223
1596266035,877992167,927213236,8222432628,6415195708
1596266036,877992168,927213248,8222433113,6415196192
1596266037,877992168,927213256,8222433634,6415196713
1596266038,877992170,927213287,8222434137,6415197214
1596266039,877992173,927213313,8222434607,6415197681
1596266040,877992173,927213331,8222435090,6415198164
1596266041,877992175,927213370,8222435613,6415198685
1596266042,877992178,927213396,8222436133,6415199202
1596266043,877992178,927213430,8222436679,6415199748
1596266044,877992178,927213465,8222437227,6415200296
1596266045,877992181,927213504,8222437568,6415200634
1596266046,877992182,927213554,8222437927,6415200992
1596266047,877992184,927213594,8222438400,6415201463
1596266048,877992184,927213618,8222439019,6415202082
1596266049,877992186,927213667,8222439659,6415202720
1596266050,877992186,927213699,8222440283,6415203344
1596266051,877992189,927213717,8222440687,6415203745
1596266052,877992191,927213731,8222440879,6415203935
1596266053,877992191,927213781,8222440987,6415204043
1596266054,877992192,927213824,8222441054,6415204109
1596266055,877992195,927213862,8222441132,6415204184
1596266056,877992197,927213899,8222441247,6415204297
1596266057,877992197,927213919,8222441329,6415204379
1596266058,877992198,927213958,8222441429,6415204478
1596266059,877992202,927214012,8222441541,6415204586
1596266060,877992202,927214055,8222441599,6415204644
1596266061,877992203,927214099,8222441653,6415204697
1596266062,877992204,927214136,8222441825,6415204868
1596266063,877992208,927214174,8222442080,6415205119
1596266064,877992208,927214206,8222442346,6415205385
1596266065,877992208,927214233,8222442593,6415205632
1596266066,877992214,927214261,8222442839,6415205872
1596266067,877992216,927214295,8222443069,6415206100
1596266068,877992216,927214334,8222443312,6415206343
1596266069,877992217,927214358,8222443564,6415206594
1596266070,877992222,927214383,8222443820,6415206845
1596266071,877992224,927214422,8222444079,6415207102
1596266072,877992224,927214445,8222444329,6415207352
1596266073,877992225,927214488,8222444583,6415207605
1596266074,877992225,927214527,8222444835,6415207857
1596266075,877992225,927214584,8222445087,6415208109
1596266076,877992225,927214634,8222445351,6415208373
1596266077,877992225,927214682,8222445595,6415208617
1596266078,877992225,927214703,8222445851,6415208873
1596266079,877992225,927214739,8222446111,6415209133
1596266080,877992225,927214773,8222446364,6415209386
1596266081,877992225,927214787,8222446611,6415209633
1596266082,877992225,927214811,8222446681,6415209703
1596266083,877992225,927214855,8222446728,6415209750
1596266084,877992225,927214892,8222446782,6415209804
1596266085,877992225,927214911,8222446824,6415209846
1596266086,877992225,927214935,8222446873,6415209895
1596266087,877992225,927214974,8222446925,6415209947
1596266088,877992225,927215020,8222446973,6415209995
1596266089,877992225,927215067,8222447094,6415210116
1596266090,877992225,927215120,8222447368,6415210390
1596266091,877992225,927215190,8222447644,6415210666
1596266092,877992225,927215223,8222447880,6415210902
1596266093,877992225,927215257,8222448116,6415211138
1596266094,877992225,927215313,8222448355,6415211377
1596266095,877992225,927215348,8222448731,6415211753
1596266096,877992225,927215369,8222449203,6415212225
1596266097,877992225,927215401,8222449667,6415212689
1596266098,877992225,927215445,8222450140,6415213162
1596266099,877992225,927215490,8222450585,6415213607
1596266100,877992225,927215509,8222451047,6415214069
1596266101,877992225,927215541,8222451506,6415214528
1596266102,877992225,927215557,8222451925,6415214947
1596266103,877992225,927215587,8222452354,6415215376
1596266104,877992225,927215622,8222452802,6415215824
1596266105,877992225,927215650,8222453226,6415216248
1596266106,877992225,927215698,8222453669,6415216691
1596266107,877992225,927215722,8222454091,6415217113
1596266108,877992225,927215759,8222454519,6415217541
1596266109,877992225,927215794,8222454781,6415217803
1596266110,877992225,927215815,8222455042,6415218064
1596266111,877992225,927215832,8222455287,6415218309
1596266112,877992225,927215865,8222455565,6415218587
1596266113,877992225,927215917,8222455819,6415218841
1596266114,877992225,927215955,8222456066,6415219088
1596266115,877992225,927215993,8222456151,6415219173
1596266116,877992225,927216033,8222456194,6415219216
1596266117,877992225,927216056,8222456223,6415219245
1596266118,877992225,927216083,8222456259,6415219281
1596266119,877992225,927216120,8222456293,6415219315
1596266120,877992225,927216148,8222456475,6415219497
1596266121,877992225,927216192,8222456733,6415219755
1596266122,877992225,927216215,8222456960,6415219982
1596266123,877992225,927216239,8222457202,6415220224
1596266124,877992225,927216277,8222457428,6415220450
1596266125,877992225,927216305,8222457671,6415220693
1596266126,877992225,927216329,8222457905,6415220927
1596266127,877992225,927216367,8222458240,6415221262
1596266128,877992225,927216429,8222458711,6415221733
1596266129,877992225,927216459,8222459185,6415222207
1596266130,877992225,927216490,8222459649,6415222671
1596266131,877992225,927216520,8222460111,6415223133
1596266132,877992225,927216534,8222460552,6415223574
1596266133,877992225,927216558,8222461007,6415224029
1596266134,877992225,927216591,8222461464,6415224486
1596266135,877992225,927216609,8222461913,6415224935
1596266136,877992225,927216639,8222462360,6415225382
1596266137,877992225,927216651,8222462783,6415225805
1596266138,877992225,927216683,8222463233,6415226255
1596266139,877992225,927216720,8222463639,6415226661
1596266140,877992225,927216752,8222463877,6415226899
1596266141,877992225,927216791,8222464138,6415227160
1596266142,877992225,927216837,8222464396,6415227418
1596266143,877992225,927216890,8222464659,6415227681
1596266144,877992225,927216931,8222464918,6415227940
1596266145,877992225,927216973,8222465181,6415228203
1596266146,877992225,927217013,8222465446,6415228468
1596266147,877992225,927217040,8222465523,6415228545
1596266148,877992225,927217072,8222465579,6415228601
1596266149,877992225,927217103,8222465626,6415228648
1596266150,877992225,927217128,8222465666,6415228688
1596266151,877992225,927217147,8222465709,6415228731
1596266152,877992225,927217158,8222465915,6415228937
1596266153,877992225,927217179,8222466166,6415229188
1596266154,877992225,927217227,8222466429,6415229451
1596266155,877992225,927217275,8222466694,6415229716
1596266156,877992225,927217311,8222466956,6415229978
1596266157,877992225,927217359,8222467219,6415230241
1596266158,877992225,927217413,8222467489,6415230511
1596266159,877992225,927217438,8222467875,6415230897
1596266160,877992225,927217455,8222468340,6415231362
1596266161,877992225,927217482,8222468800,6415231822
1596266162,877992225,927217504,8222469249,6415232271
1596266163,877992225,927217529,8222469703,6415232725
1596266164,877992225,927217541,8222470157,6415233179
1596266165,877992225,927217560,8222470608,6415233630
1596266166,877992225,927217814,8222471026,6415234048
1596266167,877992225,927217845,8222471532,6415234554
1596266168,877992225,927217914,8222471992,6415235014
1596266169,877992225,927217954,8222472457,6415235479
1596266170,877992225,927218010,8222472914,6415235936
1596266171,877992225,927218072,8222473237,6415236259
1596266172,877992225,927218343,8222473527,6415236549
1596266173,877992225,927218376,8222473774,6415236796
1596266174,877992225,927218406,8222474016,6415237038
1596266175,877992225,927218441,8222474266,6415237288
1596266176,877992225,927218488,8222474524,6415237546
1596266177,877992225,927218572,8222474764,6415237786
1596266178,877992225,927218781,8222474983,6415238005
1596266179,877992225,927218804,8222475017,6415238039
1596266180,877992225,927218830,8222475055,6415238077
1596266181,877992225,927218846,8222475088,6415238110
1596266182,877992225,927218930,8222475141,6415238163
1596266183,877992225,927219141,8222475341,6415238363
1596266184,877992225,927219164,8222475588,6415238610
1596266185,877992225,927219208,8222475845,6415238867
1596266186,877992225,927219243,8222476091,6415239113
1596266187,877992225,927219329,8222476340,6415239362
1596266188,877992225,927219415,8222476586,6415239608
1596266189,877992225,927219546,8222476826,6415239848
1596266190,877992225,927219576,8222477232,6415240254
1596266191,877992225,927219613,8222477701,6415240723
1596266192,877992225,927219646,8222478161,6415241183
1596266193,877992225,927219684,8222478615,6415241637
1596266194,877992225,927219720,8222479076,6415242098
1596266195,877992225,927219738,8222479537,6415242559
1596266196,877992225,927219754,8222479998,6415243020
1596266197,877992225,927219784,8222480464,6415243486
1596266198,877992225,927219826,8222480914,6415243936
1596266199,877992225,927219857,8222481384,6415244406
1596266200,877992225,927219905,8222481844,6415244866
1596266201,877992225,927219933,8222482274,6415245296
1596266202,877992225,927219979,8222482609,6415245631
1596266203,877992225,927220016,8222482866,6415245888
1596266204,877992225,927220035,8222483107,6415246129
1596266205,877992225,927220072,8222483372,6415246394
1596266206,877992225,927220114,8222483622,6415246644
1596266207,877992225,927220137,8222483875,6415246897
1596266208,877992225,927220168,8222484133,6415247155
1596266209,877992225,927220216,8222484306,6415247328
1596266210,877992225,927220244,8222484342,6415247364
1596266211,877992225,927220263,8222484370,6415247392
1596266212,877992225,927220321,8222484436,6415247458
1596266213,877992225,927220361,8222484540,6415247562
1596266214,877992225,927220392,8222484780,6415247802
1596266215,877992225,927220442,8222485043,6415248065
1596266216,877992225,927220466,8222485291,6415248313
1596266217,877992225,927220493,8222485544,6415248566
1596266218,877992225,927220503,8222485788,6415248810
1596266219,877992225,927220514,8222486033,6415249055
1596266220,877992225,927220542,8222486281,6415249303
1596266221,877992225,927220561,8222486517,6415249539
1596266222,877992225,927220590,8222486807,6415249829
1596266223,877992225,927220630,8222487268,6415250290
1596266224,877992225,927220667,8222487713,6415250735
1596266225,877992225,927220698,8222488161,6415251183
1596266226,877992225,927220719,8222488613,6415251635
1596266227,877992225,927220765,8222489080,6415252102
1596266229,877992225,927220800,8222489535,6415252557
1596266230,877992225,927220828,8222489995,6415253017
1596266231,877992225,927220860,8222490458,6415253480
1596266232,877992225,927220894,8222490929,6415253951
1596266233,877992225,927220918,8222491379,6415254401
1596266234,877992225,927220936,8222491642,6415254664
1596266235,877992225,927220959,8222491899,6415254921
1596266236,877992225,927220973,8222492151,6415255173
1596266237,877992225,927220995,8222492403,6415255425
1596266238,877992225,927221581,8222492649,6415255671
1596266239,877992225,927222483,8222492862,6415255884
1596266240,877992225,927223334,8222493095,6415256117
1596266241,877992225,927224076,8222493315,6415256337
1596266242,877992225,927224826,8222493510,6415256532
1596266243,877992225,927225758,8222493695,6415256717
